id,mailto_wave2
14087,FALSE
14092,FALSE
14093,FALSE
14095,FALSE
14100,TRUE
14102,TRUE
14103,FALSE
14106,TRUE
14109,FALSE
14110,FALSE
14112,FALSE
14115,FALSE
14116,FALSE
14117,FALSE
14121,FALSE
14123,FALSE
14124,FALSE
14125,FALSE
14129,FALSE
14133,FALSE
14137,FALSE
14145,FALSE
14151,FALSE
14154,FALSE
14157,FALSE
14159,TRUE
14163,FALSE
14165,FALSE
14168,FALSE
14169,FALSE
14176,TRUE
14178,FALSE
14179,FALSE
14184,FALSE
14189,TRUE
14190,FALSE
14191,FALSE
14193,TRUE
14200,FALSE
14201,TRUE
14202,FALSE
14204,TRUE
14205,FALSE
14212,FALSE
14213,FALSE
14219,TRUE
14220,FALSE
14227,FALSE
14229,FALSE
14239,FALSE
14241,FALSE
14243,TRUE
14248,FALSE
14250,TRUE
14252,FALSE
14254,FALSE
14256,FALSE
14257,FALSE
14263,TRUE
14274,TRUE
14281,TRUE
14282,FALSE
14283,FALSE
14285,FALSE
14287,FALSE
14288,FALSE
14289,FALSE
14290,FALSE
14291,FALSE
14292,TRUE
14300,FALSE
14304,FALSE
14309,TRUE
14312,TRUE
14316,TRUE
14318,FALSE
14321,FALSE
14322,TRUE
14324,FALSE
14326,TRUE
14328,FALSE
14334,FALSE
14335,FALSE
14338,FALSE
14339,FALSE
14343,TRUE
14344,TRUE
14352,FALSE
14356,FALSE
14361,FALSE
14364,FALSE
14372,FALSE
14373,TRUE
14378,FALSE
14380,FALSE
14383,TRUE
14386,FALSE
14387,FALSE
14388,FALSE
14390,FALSE
14392,FALSE
14399,FALSE
14401,FALSE
14407,FALSE
14412,FALSE
14415,FALSE
14416,FALSE
14417,FALSE
14420,FALSE
14422,FALSE
14424,TRUE
14425,TRUE
14432,FALSE
14434,FALSE
14446,FALSE
14447,FALSE
14448,FALSE
14456,TRUE
14460,FALSE
14467,FALSE
14472,FALSE
14474,FALSE
14477,FALSE
14478,TRUE
14480,TRUE
14488,TRUE
14497,FALSE
14498,FALSE
14499,TRUE
14501,FALSE
14502,FALSE
14503,FALSE
14515,FALSE
14518,TRUE
14520,FALSE
14522,FALSE
14523,FALSE
14528,TRUE
14529,FALSE
14531,FALSE
14534,FALSE
14537,TRUE
14538,FALSE
14539,FALSE
14541,TRUE
14543,FALSE
14545,FALSE
14546,FALSE
14555,FALSE
14562,FALSE
14563,FALSE
14564,FALSE
14565,FALSE
14572,FALSE
14573,TRUE
14574,FALSE
14577,TRUE
14579,FALSE
14582,FALSE
14587,FALSE
14597,TRUE
14600,FALSE
14602,TRUE
14603,FALSE
14612,TRUE
14613,FALSE
14616,TRUE
14618,FALSE
14626,FALSE
14627,FALSE
14629,FALSE
14631,TRUE
14632,FALSE
14634,FALSE
14643,TRUE
14645,FALSE
14646,FALSE
14657,TRUE
14659,FALSE
14660,FALSE
14662,TRUE
14664,FALSE
14665,TRUE
14680,FALSE
14682,FALSE
14692,TRUE
14705,FALSE
14706,TRUE
14711,FALSE
14716,FALSE
14717,TRUE
14718,FALSE
14719,FALSE
14726,FALSE
14729,FALSE
14734,FALSE
14735,TRUE
14736,FALSE
14739,TRUE
14746,TRUE
14748,TRUE
14749,FALSE
14751,TRUE
14753,TRUE
14755,TRUE
14756,FALSE
14758,FALSE
14760,TRUE
14761,FALSE
14762,TRUE
14771,TRUE
14774,FALSE
14775,FALSE
14777,FALSE
14779,TRUE
14783,FALSE
14788,FALSE
14789,TRUE
14804,FALSE
14805,FALSE
14807,TRUE
14810,FALSE
14811,FALSE
14815,TRUE
14820,FALSE
14825,FALSE
14832,TRUE
14834,FALSE
14836,TRUE
14839,TRUE
14840,FALSE
14844,TRUE
14848,FALSE
14849,FALSE
14850,TRUE
14852,FALSE
14857,TRUE
14861,FALSE
14865,FALSE
14867,FALSE
14872,FALSE
14875,FALSE
14876,FALSE
14879,FALSE
14883,TRUE
14886,FALSE
14887,TRUE
14888,TRUE
14897,FALSE
14904,FALSE
14909,FALSE
14913,FALSE
14914,FALSE
14915,FALSE
14925,FALSE
14926,FALSE
14927,FALSE
14928,FALSE
14933,FALSE
14935,FALSE
14944,TRUE
14947,FALSE
14948,FALSE
14949,FALSE
14954,FALSE
14963,FALSE
14965,FALSE
14966,FALSE
14967,FALSE
14970,FALSE
14971,FALSE
14976,TRUE
14978,TRUE
14979,FALSE
14981,TRUE
14982,FALSE
14984,FALSE
14985,FALSE
14987,FALSE
14988,FALSE
14989,FALSE
14990,TRUE
14995,FALSE
14996,FALSE
14998,FALSE
15003,FALSE
15008,FALSE
15009,FALSE
15015,FALSE
15016,FALSE
15019,FALSE
15020,FALSE
15021,FALSE
15023,FALSE
15024,FALSE
15026,FALSE
15027,TRUE
15028,FALSE
15029,TRUE
15032,TRUE
15033,FALSE
15037,FALSE
15042,FALSE
15045,FALSE
15051,FALSE
15053,FALSE
15055,FALSE
15065,TRUE
15068,FALSE
15069,FALSE
15071,FALSE
15078,FALSE
15085,FALSE
15088,FALSE
15093,FALSE
15101,FALSE
15104,TRUE
15106,FALSE
15109,FALSE
15110,TRUE
15111,FALSE
15112,FALSE
15115,FALSE
15117,FALSE
15120,TRUE
15121,TRUE
15129,FALSE
15133,FALSE
15134,FALSE
15135,FALSE
15137,TRUE
15140,FALSE
15142,TRUE
15143,FALSE
15145,FALSE
15146,TRUE
15147,FALSE
15152,FALSE
15153,FALSE
15157,FALSE
15159,FALSE
15163,FALSE
15164,FALSE
15165,TRUE
15166,FALSE
15170,FALSE
15180,FALSE
15181,FALSE
15184,TRUE
15187,TRUE
15188,FALSE
15189,FALSE
15190,FALSE
15195,FALSE
15196,FALSE
15197,TRUE
15199,FALSE
15200,FALSE
15203,FALSE
15204,TRUE
15205,FALSE
15206,FALSE
15208,FALSE
15210,FALSE
15211,FALSE
15215,FALSE
15221,FALSE
15222,FALSE
15227,TRUE
15233,FALSE
15234,FALSE
15236,TRUE
15243,FALSE
15245,FALSE
15247,FALSE
15257,FALSE
15261,FALSE
15262,FALSE
15265,FALSE
15271,FALSE
15275,TRUE
15276,FALSE
15280,TRUE
15281,FALSE
15287,TRUE
15288,FALSE
15294,FALSE
15301,FALSE
15312,TRUE
15317,FALSE
15320,TRUE
15321,FALSE
15326,FALSE
15327,FALSE
15331,FALSE
15341,FALSE
15343,FALSE
15345,TRUE
15354,FALSE
15356,FALSE
15357,FALSE
15359,FALSE
15361,FALSE
15363,TRUE
15368,FALSE
15371,FALSE
15373,FALSE
15374,TRUE
15380,FALSE
15381,TRUE
15385,FALSE
15387,FALSE
15394,FALSE
15397,FALSE
15407,FALSE
15411,FALSE
15412,FALSE
15416,TRUE
15417,FALSE
15421,TRUE
15433,FALSE
15437,FALSE
15438,TRUE
15439,TRUE
15441,FALSE
15449,FALSE
15450,FALSE
15456,FALSE
15457,FALSE
15462,FALSE
15463,FALSE
15464,TRUE
15468,FALSE
15469,FALSE
15473,FALSE
15474,FALSE
15475,FALSE
15477,TRUE
15484,FALSE
15485,FALSE
15486,FALSE
15493,FALSE
15495,FALSE
15497,FALSE
15499,FALSE
15500,TRUE
15501,FALSE
15505,FALSE
15510,FALSE
15513,TRUE
15515,TRUE
15518,TRUE
15519,FALSE
15520,TRUE
15521,FALSE
15524,FALSE
15526,TRUE
15531,FALSE
15532,FALSE
15535,TRUE
15537,TRUE
15541,TRUE
15545,FALSE
15546,TRUE
15548,FALSE
15549,FALSE
15552,TRUE
15553,FALSE
15556,FALSE
15561,FALSE
15562,FALSE
15564,TRUE
15569,FALSE
15570,FALSE
15574,FALSE
15578,FALSE
15589,TRUE
15593,TRUE
15596,TRUE
15599,FALSE
15602,FALSE
15603,FALSE
15608,FALSE
15610,FALSE
15612,FALSE
15613,FALSE
15615,FALSE
15621,TRUE
15624,FALSE
15625,TRUE
15632,FALSE
15634,FALSE
15639,FALSE
15640,FALSE
15641,FALSE
15645,TRUE
15648,TRUE
15651,FALSE
15655,FALSE
15659,FALSE
15661,FALSE
15668,TRUE
15669,FALSE
15670,FALSE
15679,FALSE
15681,FALSE
15684,FALSE
15686,FALSE
15689,TRUE
15690,TRUE
15697,FALSE
15698,FALSE
15704,FALSE
15707,FALSE
15708,FALSE
15710,FALSE
15720,FALSE
15721,TRUE
15722,FALSE
15725,FALSE
15729,FALSE
15732,FALSE
15733,FALSE
15741,FALSE
15743,FALSE
15745,FALSE
15746,FALSE
15749,FALSE
15752,FALSE
15754,FALSE
15755,TRUE
15760,FALSE
15769,TRUE
15775,FALSE
15779,FALSE
15781,FALSE
15783,FALSE
15784,FALSE
15785,FALSE
15788,FALSE
15789,FALSE
15792,FALSE
15793,FALSE
15794,FALSE
15796,FALSE
15799,FALSE
15806,FALSE
15809,FALSE
15812,FALSE
15817,FALSE
15818,FALSE
15821,TRUE
15826,FALSE
15829,FALSE
15838,FALSE
15841,TRUE
15842,FALSE
15848,FALSE
15849,TRUE
15850,FALSE
15853,TRUE
15854,TRUE
15858,TRUE
15859,FALSE
15868,FALSE
15871,FALSE
15872,FALSE
15879,FALSE
15881,TRUE
15898,FALSE
15904,FALSE
15906,FALSE
15907,FALSE
15910,TRUE
15915,FALSE
15916,FALSE
15919,FALSE
15925,FALSE
15927,FALSE
15931,FALSE
15932,FALSE
15935,FALSE
15939,FALSE
15945,FALSE
15951,FALSE
15952,FALSE
15953,FALSE
15956,FALSE
15957,FALSE
15958,TRUE
15966,TRUE
15968,TRUE
15973,FALSE
15975,FALSE
15980,FALSE
15982,TRUE
15986,FALSE
15987,FALSE
15988,TRUE
15989,FALSE
16007,TRUE
16008,FALSE
16009,FALSE
16015,FALSE
16017,FALSE
16018,FALSE
16027,FALSE
16028,FALSE
16031,FALSE
16032,FALSE
16036,TRUE
16037,FALSE
16041,TRUE
16043,TRUE
16046,TRUE
16048,FALSE
16053,TRUE
16055,TRUE
16060,FALSE
16063,FALSE
16066,FALSE
16067,FALSE
16069,TRUE
16076,FALSE
16078,TRUE
16085,FALSE
16091,FALSE
16094,TRUE
16099,TRUE
16101,FALSE
16102,TRUE
16103,FALSE
16105,TRUE
16109,FALSE
16111,FALSE
16113,TRUE
16116,FALSE
16118,FALSE
16123,FALSE
16125,TRUE
16131,FALSE
16135,FALSE
16136,TRUE
16139,FALSE
16140,FALSE
16142,FALSE
16145,FALSE
16146,FALSE
16148,TRUE
16152,FALSE
16153,FALSE
16156,FALSE
16159,FALSE
16160,FALSE
16170,FALSE
16174,TRUE
16177,TRUE
16191,TRUE
16192,FALSE
16195,FALSE
16196,FALSE
16199,FALSE
16203,FALSE
16205,FALSE
16210,FALSE
16211,FALSE
16214,FALSE
16215,FALSE
16217,FALSE
16218,FALSE
16220,FALSE
16226,FALSE
16228,FALSE
16229,FALSE
16230,TRUE
16232,FALSE
16236,TRUE
16239,TRUE
16242,FALSE
16252,FALSE
16253,FALSE
16255,FALSE
16257,FALSE
16266,FALSE
16274,FALSE
16275,FALSE
16280,FALSE
16281,FALSE
16282,TRUE
16286,FALSE
16291,FALSE
16292,TRUE
16301,FALSE
16305,FALSE
16308,TRUE
16309,FALSE
16311,FALSE
16316,TRUE
16329,FALSE
16330,TRUE
16336,TRUE
16341,TRUE
16343,FALSE
16348,FALSE
16352,TRUE
16353,FALSE
16354,FALSE
16357,FALSE
16358,FALSE
16359,FALSE
16360,TRUE
16362,FALSE
16365,FALSE
16369,TRUE
16370,FALSE
16372,FALSE
16375,TRUE
16378,FALSE
16379,FALSE
16390,TRUE
16394,FALSE
16403,FALSE
16406,FALSE
16409,FALSE
16412,TRUE
16417,TRUE
16423,FALSE
16426,FALSE
16431,FALSE
16432,TRUE
16434,FALSE
16436,TRUE
16437,FALSE
16448,TRUE
16449,FALSE
16451,FALSE
16452,FALSE
16455,FALSE
16457,FALSE
16460,FALSE
16463,FALSE
16474,FALSE
16475,FALSE
16478,FALSE
16491,FALSE
16494,FALSE
16500,TRUE
16504,FALSE
16506,TRUE
16507,FALSE
16508,FALSE
16511,TRUE
16512,FALSE
16514,FALSE
16516,TRUE
16517,FALSE
16518,FALSE
16525,FALSE
16528,TRUE
16529,FALSE
16530,FALSE
16533,TRUE
16535,FALSE
16539,FALSE
16541,FALSE
16547,FALSE
16549,TRUE
16553,FALSE
16556,TRUE
16562,FALSE
16563,FALSE
16569,FALSE
16570,FALSE
16576,FALSE
16580,TRUE
16586,FALSE
16589,FALSE
16592,FALSE
16595,FALSE
16598,FALSE
16612,FALSE
16613,TRUE
16617,FALSE
16618,FALSE
16620,TRUE
16624,FALSE
16625,FALSE
16626,FALSE
16627,FALSE
16628,FALSE
16631,TRUE
16634,FALSE
16638,FALSE
16639,TRUE
16640,TRUE
16647,FALSE
16649,TRUE
16651,FALSE
16652,TRUE
16659,FALSE
16667,FALSE
16668,FALSE
16670,FALSE
16673,FALSE
16674,FALSE
16680,FALSE
16690,FALSE
16697,TRUE
16698,TRUE
16699,FALSE
16700,FALSE
16701,FALSE
16705,FALSE
16711,TRUE
16716,FALSE
16718,FALSE
16719,FALSE
16721,FALSE
16723,FALSE
16729,TRUE
16732,FALSE
16735,FALSE
16737,TRUE
16746,FALSE
16748,FALSE
16749,FALSE
16751,TRUE
16752,FALSE
16755,TRUE
16761,TRUE
16763,FALSE
16764,TRUE
16772,FALSE
16773,FALSE
16776,FALSE
16779,FALSE
16785,FALSE
16789,TRUE
16790,TRUE
16791,FALSE
16793,TRUE
16794,TRUE
16798,FALSE
16801,FALSE
16807,TRUE
16809,FALSE
16813,FALSE
16831,FALSE
16832,TRUE
16833,FALSE
16837,FALSE
16841,TRUE
16842,TRUE
16843,FALSE
16849,TRUE
16850,FALSE
16854,FALSE
16856,TRUE
16857,FALSE
16867,FALSE
16870,TRUE
16874,TRUE
16877,TRUE
16882,FALSE
16883,FALSE
16885,FALSE
16890,FALSE
16899,FALSE
16900,FALSE
16902,FALSE
16903,FALSE
16907,FALSE
16908,FALSE
16910,TRUE
16911,FALSE
16912,FALSE
16918,FALSE
16924,TRUE
16927,FALSE
16929,FALSE
16932,FALSE
16935,FALSE
16936,FALSE
16938,TRUE
16940,TRUE
16944,FALSE
16945,FALSE
16946,TRUE
16949,FALSE
16953,FALSE
16955,FALSE
16972,FALSE
16976,FALSE
16980,FALSE
16983,TRUE
16985,FALSE
16986,FALSE
16990,FALSE
16991,FALSE
16993,FALSE
16996,FALSE
16999,FALSE
17002,FALSE
17003,FALSE
17005,FALSE
17009,FALSE
17010,FALSE
17017,FALSE
17020,TRUE
17028,FALSE
17031,TRUE
17033,FALSE
17034,FALSE
17036,FALSE
17039,FALSE
17042,FALSE
17043,FALSE
17049,FALSE
17050,TRUE
17055,FALSE
17061,TRUE
17064,FALSE
17066,FALSE
17067,FALSE
17074,FALSE
17076,FALSE
17077,FALSE
17079,FALSE
17080,FALSE
17082,FALSE
17083,TRUE
17088,FALSE
17092,FALSE
17094,TRUE
17096,FALSE
17098,TRUE
17099,TRUE
17101,FALSE
17105,FALSE
17106,FALSE
17112,FALSE
17114,FALSE
17121,TRUE
17122,FALSE
17126,FALSE
17127,TRUE
17132,FALSE
17135,TRUE
17140,TRUE
17147,TRUE
17148,FALSE
17158,FALSE
17162,TRUE
17164,FALSE
17167,FALSE
17168,FALSE
17169,FALSE
17175,FALSE
17180,FALSE
17181,TRUE
17185,TRUE
17186,FALSE
17188,FALSE
17193,FALSE
17206,FALSE
17213,FALSE
17217,FALSE
17225,FALSE
17227,FALSE
17238,FALSE
17240,TRUE
17241,FALSE
17245,FALSE
17248,TRUE
17249,FALSE
17252,FALSE
17254,FALSE
17255,TRUE
17258,FALSE
17266,FALSE
17268,FALSE
17270,FALSE
17276,FALSE
17278,TRUE
17279,TRUE
17282,FALSE
17286,FALSE
17289,FALSE
17292,TRUE
17299,TRUE
17300,FALSE
17301,FALSE
17307,TRUE
17310,FALSE
17312,FALSE
17313,TRUE
17318,TRUE
17324,TRUE
17326,TRUE
17335,FALSE
17336,FALSE
17344,FALSE
17346,FALSE
17347,FALSE
17351,FALSE
17352,TRUE
17354,TRUE
17358,FALSE
17361,FALSE
17362,FALSE
17376,FALSE
17377,TRUE
17379,FALSE
17381,FALSE
17391,TRUE
17398,TRUE
17405,FALSE
17408,FALSE
17410,TRUE
17415,FALSE
17416,TRUE
17421,FALSE
17422,TRUE
17425,TRUE
17426,FALSE
17431,TRUE
17432,FALSE
17433,FALSE
17441,TRUE
17444,FALSE
17445,FALSE
17448,TRUE
17449,FALSE
17451,FALSE
17452,FALSE
17454,FALSE
17455,FALSE
17460,FALSE
17462,FALSE
17466,TRUE
17478,TRUE
17483,FALSE
17484,FALSE
17489,TRUE
17491,FALSE
17492,FALSE
17493,FALSE
17504,FALSE
17505,FALSE
17508,FALSE
17510,FALSE
17514,FALSE
17522,FALSE
17530,FALSE
17532,FALSE
17534,FALSE
17536,FALSE
17540,FALSE
17544,FALSE
17546,FALSE
17549,FALSE
17550,FALSE
17554,TRUE
17556,FALSE
17557,FALSE
17561,TRUE
17564,FALSE
17568,FALSE
17572,FALSE
17574,FALSE
17581,FALSE
17582,FALSE
17584,FALSE
17590,FALSE
17592,FALSE
17594,FALSE
17597,FALSE
17603,TRUE
17609,TRUE
17614,FALSE
17615,FALSE
17620,TRUE
17622,FALSE
17628,FALSE
17644,FALSE
17645,FALSE
17647,FALSE
17650,FALSE
17653,FALSE
17658,FALSE
17660,TRUE
17665,TRUE
17669,FALSE
17674,FALSE
17676,TRUE
17678,FALSE
17680,TRUE
17682,FALSE
17686,FALSE
17689,FALSE
17692,TRUE
17695,FALSE
17696,FALSE
17698,TRUE
17706,FALSE
17708,FALSE
17710,FALSE
17716,TRUE
17724,FALSE
17725,FALSE
17729,FALSE
17731,FALSE
17733,FALSE
17738,FALSE
17741,FALSE
17742,FALSE
17748,FALSE
17751,FALSE
17765,FALSE
17766,TRUE
17767,TRUE
17769,TRUE
17773,FALSE
17775,FALSE
17777,FALSE
17783,FALSE
17785,FALSE
17786,TRUE
17790,TRUE
17791,TRUE
17794,TRUE
17800,FALSE
17802,TRUE
17803,FALSE
17805,FALSE
17808,TRUE
17811,FALSE
17816,FALSE
17817,TRUE
17821,FALSE
17822,FALSE
17826,TRUE
17834,TRUE
17844,FALSE
17857,FALSE
17860,TRUE
17864,FALSE
17865,FALSE
17878,FALSE
17880,FALSE
17883,FALSE
17884,FALSE
17886,FALSE
17895,FALSE
17902,FALSE
17909,TRUE
17912,FALSE
17916,FALSE
17919,FALSE
17920,FALSE
17922,FALSE
17923,FALSE
17924,FALSE
17927,FALSE
17929,FALSE
17930,FALSE
17931,FALSE
17939,FALSE
17943,TRUE
17944,FALSE
17948,FALSE
17952,FALSE
17954,FALSE
17955,FALSE
17957,FALSE
17960,FALSE
17962,FALSE
17964,FALSE
17973,FALSE
17977,TRUE
17980,FALSE
17981,TRUE
17984,FALSE
17985,TRUE
17991,FALSE
17992,FALSE
17993,FALSE
17995,FALSE
17996,FALSE
18005,FALSE
18006,FALSE
18012,FALSE
18013,FALSE
18015,FALSE
18022,FALSE
18024,FALSE
18031,TRUE
18044,FALSE
18047,FALSE
18048,TRUE
18051,TRUE
18061,FALSE
18063,FALSE
18064,FALSE
18067,FALSE
18069,FALSE
18073,TRUE
18074,TRUE
18076,FALSE
18081,TRUE
18082,FALSE
18084,FALSE
18089,FALSE
18091,FALSE
18096,TRUE
18102,FALSE
18111,FALSE
18113,FALSE
18116,FALSE
18118,FALSE
18121,FALSE
18123,FALSE
18128,FALSE
18134,FALSE
18137,TRUE
18140,FALSE
18143,TRUE
18145,FALSE
18151,TRUE
18152,TRUE
18153,TRUE
18154,FALSE
18156,TRUE
18163,FALSE
18167,FALSE
18168,FALSE
18169,FALSE
18171,FALSE
18174,TRUE
18186,TRUE
18190,TRUE
18195,FALSE
18196,TRUE
18197,FALSE
18198,FALSE
18202,FALSE
18209,FALSE
18213,FALSE
18214,FALSE
18215,FALSE
18217,FALSE
18218,FALSE
18219,FALSE
18224,FALSE
18225,TRUE
18230,FALSE
18242,TRUE
18244,FALSE
18248,FALSE
18250,TRUE
18256,FALSE
18261,FALSE
18270,FALSE
18271,FALSE
18276,TRUE
18285,FALSE
18286,FALSE
18289,FALSE
18295,FALSE
18296,FALSE
18300,TRUE
18301,FALSE
18308,TRUE
18309,FALSE
18313,FALSE
18314,FALSE
18316,TRUE
18318,TRUE
18319,TRUE
18321,FALSE
18329,FALSE
18331,TRUE
18332,TRUE
18333,TRUE
18335,TRUE
18340,FALSE
18347,FALSE
18348,FALSE
18356,TRUE
18357,FALSE
18360,FALSE
18364,FALSE
18366,FALSE
18371,FALSE
18373,TRUE
18375,FALSE
18377,TRUE
18378,FALSE
18380,FALSE
18385,FALSE
18388,FALSE
18389,TRUE
18390,FALSE
18391,FALSE
18397,TRUE
18399,FALSE
18401,TRUE
18402,FALSE
18407,FALSE
18411,TRUE
18413,FALSE
18416,FALSE
18419,TRUE
18420,TRUE
18427,TRUE
18431,FALSE
18433,FALSE
18434,FALSE
18435,FALSE
18439,FALSE
18441,FALSE
18442,TRUE
18443,FALSE
18444,FALSE
18447,FALSE
18455,FALSE
18465,TRUE
18468,FALSE
18470,FALSE
18473,TRUE
18476,TRUE
18484,TRUE
18485,TRUE
18488,FALSE
18492,FALSE
18495,FALSE
18501,FALSE
18505,FALSE
18513,FALSE
18516,TRUE
18522,FALSE
18526,FALSE
18529,FALSE
18530,FALSE
18535,FALSE
18537,TRUE
18538,TRUE
18541,FALSE
18548,FALSE
18553,TRUE
18554,FALSE
18559,FALSE
18560,FALSE
18563,FALSE
18564,FALSE
18565,TRUE
18568,FALSE
18569,TRUE
18573,TRUE
18576,FALSE
18577,FALSE
18578,FALSE
18579,TRUE
18580,FALSE
18583,FALSE
18587,TRUE
18591,TRUE
18592,FALSE
18593,FALSE
18594,FALSE
18598,FALSE
18599,FALSE
18601,FALSE
18609,FALSE
18616,FALSE
18618,FALSE
18619,TRUE
18620,TRUE
18624,FALSE
18626,FALSE
18634,FALSE
18638,FALSE
18639,FALSE
18640,TRUE
18641,FALSE
18643,TRUE
18646,TRUE
18647,FALSE
18652,FALSE
18654,FALSE
18657,TRUE
18659,FALSE
18662,FALSE
18669,FALSE
18675,FALSE
18681,TRUE
18684,FALSE
18688,FALSE
18689,FALSE
18691,TRUE
18692,FALSE
18697,FALSE
18698,TRUE
18703,FALSE
18704,FALSE
18705,FALSE
18706,FALSE
18710,TRUE
18711,TRUE
18712,FALSE
18713,TRUE
18720,FALSE
18730,FALSE
18731,FALSE
18735,FALSE
18738,FALSE
18743,FALSE
18744,FALSE
18749,FALSE
18754,TRUE
18757,FALSE
18759,FALSE
18761,FALSE
18768,FALSE
18769,FALSE
18773,FALSE
18779,FALSE
18787,TRUE
18790,FALSE
18792,FALSE
18793,FALSE
18794,FALSE
18795,FALSE
18798,FALSE
18804,TRUE
18806,FALSE
18810,FALSE
18812,FALSE
18815,FALSE
18817,TRUE
18818,FALSE
18820,FALSE
18823,FALSE
18826,FALSE
18827,FALSE
18831,FALSE
18836,FALSE
18838,TRUE
18839,FALSE
18841,FALSE
18844,TRUE
18849,FALSE
18850,TRUE
18853,FALSE
18856,FALSE
18857,FALSE
18859,TRUE
18860,TRUE
18861,FALSE
18862,FALSE
18863,TRUE
18864,FALSE
18865,FALSE
18868,FALSE
18871,FALSE
18872,FALSE
18878,FALSE
18882,FALSE
18885,FALSE
18886,FALSE
18889,FALSE
18890,FALSE
18893,FALSE
18894,FALSE
18895,TRUE
18898,FALSE
18900,FALSE
18903,FALSE
18905,FALSE
18910,FALSE
18911,TRUE
18912,TRUE
18917,FALSE
18919,TRUE
18927,FALSE
18930,TRUE
18931,FALSE
18932,FALSE
18936,FALSE
18937,TRUE
18940,FALSE
18943,TRUE
18948,FALSE
18949,FALSE
18956,FALSE
18960,TRUE
18965,FALSE
18966,FALSE
18969,FALSE
18972,TRUE
18974,TRUE
18976,FALSE
18977,FALSE
18981,FALSE
18986,FALSE
18987,FALSE
18991,FALSE
18992,TRUE
18993,FALSE
18994,TRUE
18995,FALSE
18996,FALSE
18997,FALSE
19001,TRUE
19007,FALSE
19015,FALSE
19016,FALSE
19021,FALSE
19029,FALSE
19030,FALSE
19033,FALSE
19036,TRUE
19044,TRUE
19046,FALSE
19047,FALSE
19049,FALSE
19055,FALSE
19058,FALSE
19059,FALSE
19060,FALSE
19064,TRUE
19073,FALSE
19074,TRUE
19083,FALSE
19087,FALSE
19088,FALSE
19098,TRUE
19102,FALSE
19108,FALSE
19114,TRUE
19116,TRUE
19121,FALSE
19127,FALSE
19129,FALSE
19130,FALSE
19131,FALSE
19133,FALSE
19134,FALSE
19138,FALSE
19140,TRUE
19149,FALSE
19152,FALSE
19153,TRUE
19157,TRUE
19159,TRUE
19160,FALSE
19163,FALSE
19168,TRUE
19169,FALSE
19172,FALSE
19176,FALSE
19178,FALSE
19181,FALSE
19185,FALSE
19195,FALSE
19198,FALSE
19201,FALSE
19205,FALSE
19207,FALSE
19208,FALSE
19215,TRUE
19216,FALSE
19222,FALSE
19228,FALSE
19229,TRUE
19230,FALSE
19231,TRUE
19232,FALSE
19236,FALSE
19245,FALSE
19255,FALSE
19263,FALSE
19269,TRUE
19270,FALSE
19271,TRUE
19276,FALSE
19286,TRUE
19290,FALSE
19294,FALSE
19295,FALSE
19296,FALSE
19297,TRUE
19307,FALSE
19308,FALSE
19310,FALSE
19313,FALSE
19319,FALSE
19323,TRUE
19324,TRUE
19326,TRUE
19333,TRUE
19334,FALSE
19337,FALSE
19338,TRUE
19342,FALSE
19343,FALSE
19346,FALSE
19347,TRUE
19348,TRUE
19349,FALSE
19352,FALSE
19354,FALSE
19366,TRUE
19367,FALSE
19369,TRUE
19371,TRUE
19374,FALSE
19378,FALSE
19384,TRUE
19385,FALSE
19389,TRUE
19391,FALSE
19395,FALSE
19397,TRUE
19400,TRUE
19401,TRUE
19405,FALSE
19413,FALSE
19416,FALSE
19418,TRUE
19421,TRUE
19422,FALSE
19425,TRUE
19426,FALSE
19438,FALSE
19439,FALSE
19441,FALSE
19444,FALSE
19447,FALSE
19449,FALSE
19453,FALSE
19457,TRUE
19462,TRUE
19465,FALSE
19469,FALSE
19472,TRUE
19479,FALSE
19481,FALSE
19484,TRUE
19490,TRUE
19492,FALSE
19499,TRUE
19509,FALSE
19514,TRUE
19515,TRUE
19518,TRUE
19519,FALSE
19525,TRUE
19537,FALSE
19541,FALSE
19548,FALSE
19549,TRUE
19550,FALSE
19551,TRUE
19555,FALSE
19556,FALSE
19558,FALSE
19562,FALSE
19566,FALSE
19571,TRUE
19572,FALSE
19573,TRUE
19574,FALSE
19577,TRUE
19578,TRUE
19580,FALSE
19585,FALSE
19587,FALSE
19589,FALSE
19591,FALSE
19598,FALSE
19599,FALSE
19603,FALSE
19604,TRUE
19606,FALSE
19610,FALSE
19614,FALSE
19617,TRUE
19625,FALSE
19626,FALSE
19628,FALSE
19636,FALSE
19637,FALSE
19638,TRUE
19641,TRUE
19642,TRUE
19644,FALSE
19651,FALSE
19652,FALSE
19653,TRUE
19655,FALSE
19662,FALSE
19663,FALSE
19665,FALSE
19666,FALSE
19667,TRUE
19673,TRUE
19674,FALSE
19677,FALSE
19680,FALSE
19681,TRUE
19682,FALSE
19684,TRUE
19685,FALSE
19693,FALSE
19695,FALSE
19700,FALSE
19705,FALSE
19706,FALSE
19717,FALSE
19724,TRUE
19725,TRUE
19728,FALSE
19732,FALSE
19734,FALSE
19736,FALSE
19737,TRUE
19739,FALSE
19740,FALSE
19741,FALSE
19742,TRUE
19745,FALSE
19746,TRUE
19750,FALSE
19751,FALSE
19753,FALSE
19758,FALSE
19759,TRUE
19762,FALSE
19765,TRUE
19777,TRUE
19783,FALSE
19787,FALSE
19788,TRUE
19790,TRUE
19797,TRUE
19801,FALSE
19806,FALSE
